Unnamed: 0,tractid,tract,county,state,year,GEOID10,NAMELSAD10,tractid_nanda,year_nanda,pop,incpc,ppov,hinc,phs,mrent,mhmval,pown,pmulti,open_urban_space,low_development,medium_development,high_development,unclassified,forested,cultivated,cluster
2131,24009860900,Census Tract 8609, Calvert County, Maryland,2019,24009860900,Census Tract 8609,24009860900,2019,1.6223079839948438,-0.1633889071848195,-0.3821451373701609,-0.326174600634213,0.4802015841216315,0.111729663038896,-0.7427021072667425,0.2849753746654228,-0.4298023397574467,-0.8451933715318958,-1.3012088167635416,-0.897056049036165,-0.465746326863805,3.3249710608045424,1.1868059942483855,0.0252570543898605,6
2132,24009860200,Census Tract 8602,Calvert County,MD,2000,24009860200,Census Tract 8602,24009860200,2000,0.6620894117392357,-0.1734891162295173,-0.7264420994483547,0.4869554674164458,0.4800551362640015,-0.7113771157905797,0.4376467305579849,0.3092172590935401,-0.9785617667867956,-0.7070348082654935,-1.4221071532954472,-0.9292362258272148,-0.5081417470598896,1.3432739840478534,1.201399882869108,1.2253972123924048,5
2133,24009860200,Census Tract 8602, Calvert County, Maryland,2012,24009860200,Census Tract 8602,24009860200,2012,1.3213853417812076,-0.2247897965244663,-0.5839217396535928,0.2689210935150878,0.6757391287327454,-2.062545375648829,0.5727955557173313,0.9431620534088472,-0.9141222346861676,-0.6987001246787786,-1.478433169962097,-0.9982191159967088,-0.5391287695097259,1.2230792221326672,1.3459920295871963,1.346238209386627,5
2134,24009860200,Census Tract 8602, Calvert County, Maryland,2019,24009860200,Census Tract 8602,24009860200,2019,0.8265144605819966,0.247360552388994,-0.8057969873471814,0.9732813204806624,-0.0967959834554237,-1.4382618815795534,0.1410164744643834,1.3192316950102216,-0.9740258919152572,-0.6755059653927996,-1.4906518368640709,-1.015855345002258,-0.5468182461446922,1.224852362635764,1.369283201926413,1.356874541615933,5
2135,24009860102,Census Tract 8601.02,Calvert County,MD,2000,24009860102,Census Tract 8601.02,24009860102,2000,-0.521211688465239,-0.0244686284314284,-0.6919423713664474,0.613420872289213,0.3952320018618446,0.0538609862158244,0.142116736817989,0.7838996117018648,-0.9521384513683192,-0.2151106350960251,-1.306624835243153,-0.9275510169562802,-0.503490787956595,0.2491609811082809,1.648524020776824,0.6381069301071416,5
2136,24009860102,Census Tract 8601.02, Calvert County, Maryland,2012,24009860102,Census Tract 8601.02,24009860102,2012,-0.8389736592248181,0.3089723949579247,-0.8182353721265277,0.3771450571089486,0.5531945035953909,-0.868541944878103,-0.0691251171710636,0.9258011935426098,-0.9699170964080904,-0.2029169830616072,-1.340797459208773,-0.9774533062829112,-0.507295879758283,0.2225152629514644,1.8100297120276736,0.6512855598289692,5
2137,24009860102,Census Tract 8601.02, Calvert County, Maryland,2019,24009860102,Census Tract 8601.02,24009860102,2019,-0.8119145856597579,-0.0222948506973579,-0.806911621700035,0.0467078052648439,0.2828796671229813,0.0257206871273646,-0.2472299600777542,1.0090883465855376,-0.9740258919152572,-0.1673395663956856,-1.3398521973779924,-0.9839626858991642,-0.5097037454669721,0.2235232133928888,1.8054563900454907,0.6575780967740811,5
2138,24009860300,Census Tract 8603,Calvert County,MD,2000,24009860300,Census Tract 8603,24009860300,2000,-0.0713519309985425,-0.3337051208308653,-0.6229939509252609,0.2290348452123081,0.4825872761035272,-0.8262556530932791,0.117150754344369,0.0195566883156639,-0.9415253893425658,-0.9015152566707072,-1.444113206672919,-0.9357691420951908,-0.5112473931936433,0.6697047319204275,2.4352757927913946,0.073414164143594,5
2139,24009860300,Census Tract 8603, Calvert County, Maryland,2012,24009860300,Census Tract 8603,24009860300,2012,-0.0370454529439673,-0.1583116783111867,-0.7447718521419131,0.3921108852173567,0.5958218766932794,-0.6830194994595439,0.0778796170781871,1.1117106100313514,-0.9187458048237752,-0.9309963983702244,-1.503344980883818,-1.0028169681671313,-0.5433399310004372,0.6056426208105257,2.643570117475564,0.1372008747844829,5
2140,24009860300,Census Tract 8603, Calvert County, Maryland,2019,24009860300,Census Tract 8603,24009860300,2019,0.0333232704700417,0.0273867877856514,-0.3854249817084687,0.7626586486673216,0.4691833359176521,-1.257094038702072,-0.1971912941758907,1.1099265234536255,-0.9231471832159416,-0.9184468933971678,-1.5179755816588163,-1.021351267243636,-0.5508231759323103,0.6078885738187203,2.6699029719434666,0.1547373179296033,5
2141,24009860701,Census Tract 8607.01,Calvert County,MD,2000,24009860701,Census Tract 8607.01,24009860701,2000,-1.0211750635395025,-0.6374385605398998,-0.4048549635694148,-0.3224906884326169,1.3770488749384688,-1.4197947624905591,0.16075564906731,0.099926907669061,-0.4291793926449884,-1.104171493870827,-1.421747068629177,-0.9012303344155016,-0.4747094443415077,3.138203183310127,0.7896225884945413,1.129306378467407,6
2142,24009860701,Census Tract 8607.01, Calvert County, Maryland,2012,24009860701,Census Tract 8607.01,24009860701,2012,-1.0058630793536565,-0.4650592529195484,-0.2676613706567306,-0.3950916732849135,1.5643123191380486,-1.6796080203618031,-0.1382717884660815,-0.0821305659146077,-0.3773318774148308,-1.1125671063266327,-1.460536646196498,-0.9381060891794054,-0.4867366838877764,2.852749051943976,0.8716609361849498,1.245144405559493,6
2143,24009860701,Census Tract 8607.01, Calvert County, Maryland,2019,24009860701,Census Tract 8607.01,24009860701,2019,-0.7780842527481588,-0.4722146436863471,-0.3309519113255602,-0.8042261628401081,1.071826844828672,-1.8646468047154432,-0.2802912214771998,0.14703296161084,-0.3635261342705344,-1.0846371264948422,-1.4681004703934546,-0.9516855743658312,-0.4923949831487948,2.853397117881703,0.873176434794001,1.2631014583411444,6
2144,24009860501,Census Tract 8605.01,Calvert County,MD,2000,24009860501,Census Tract 8605.01,24009860501,2000,0.7098792548859507,-0.2475796160099529,-0.3932078163544227,0.5902065279397893,0.1795183344445981,-0.4241807725338313,0.4768911358086317,0.4395893535852035,-0.965790696251669,-0.881142207842156,-1.4356505575198466,-0.9461491545343538,-0.5137504644587713,0.4846005889673037,2.35467404206627,0.2697444970982584,5
2145,24009860501,Census Tract 8605.01, Calvert County, Maryland,2012,24009860501,Census Tract 8605.01,24009860501,2012,1.0164440116193232,0.0305697848638141,-0.8493500089339383,0.8420009939902817,0.1127247874559639,1.1412845471562862,0.3239764314510069,1.1054544364372012,-0.9285065186932224,-0.8725162922269172,-1.4881372594864184,-1.0088328168302192,-0.5430108930974324,0.4399529689252123,2.523931737627035,0.3465620028534162,5
2146,24009860501,Census Tract 8605.01, Calvert County, Maryland,2019,24009860501,Census Tract 8605.01,24009860501,2019,1.285566054859388,-0.1606487806500423,-0.5904073312514571,0.8423667197118552,0.2362687853307387,-0.5617023185662862,-0.0318849871786629,1.0612106218472903,-0.9291295727783544,-0.8068511412475018,-1.4882435036518518,-1.0254992759644472,-0.5504969904487369,0.4404719733188629,2.5160982297128216,0.3481406832636916,5
2147,24009860101,Census Tract 8601.01,Calvert County,MD,2000,24009860101,Census Tract 8601.01,24009860101,2000,-0.5731452840390497,-0.0947350519958969,-0.8521643639776568,1.0275272793653107,0.4475263390929667,-1.5187179473901058,0.5248565200038667,0.7104277115260922,-0.9940360677775256,-0.7725920058000962,-1.4054944559633171,-0.9378046239631336,-0.4988071378413662,2.4366970065302604,1.280938078878342,0.5829992684539947,5
2148,24009860101,Census Tract 8601.01, Calvert County, Maryland,2012,24009860101,Census Tract 8601.01,24009860101,2012,-0.5450764818655774,-0.2989149375383533,-0.3973916564518407,0.2385441729909138,0.184118350973429,-1.755719792841212,0.4192572777236694,1.0540970948679274,-0.9699170964080904,-0.6665332334786542,-1.4427198949269886,-1.0041941673912038,-0.5318672433744477,2.215639228531931,1.397196430378134,0.5931428374140851,5
2149,24009860101,Census Tract 8601.01, Calvert County, Maryland,2019,24009860101,Census Tract 8601.01,24009860101,2019,-0.7239557200896002,0.1925580216934502,-0.8150551963976385,0.532021463954489,0.2555885336145136,-0.0401585284644466,0.1423567958724691,1.0287877271585368,-0.9740258919152572,-0.6437333534994286,-1.4559373475724235,-1.0226747156095517,-0.5391860291212935,2.2160551139359246,1.420284807470338,0.6007695100266303,5
2150,24009860702,Census Tract 8607.02,Calvert County,MD,2000,24009860702,Census Tract 8607.02,24009860702,2000,-0.5970402056124072,-0.4789525879131203,0.3200254943508975,-0.8945309242230841,1.320124179822383,-1.2602412384590322,-0.3625030876079812,0.1374296903978266,-0.0759119649334016,-1.012856051417789,-1.3293866707223565,-0.8164370978783859,-0.4494092517269866,0.4819360195242737,2.6136687332094075,-0.2897884794900482,5
2151,24009860702,Census Tract 8607.02, Calvert County, Maryland,2012,24009860702,Census Tract 8607.02,24009860702,2012,-0.6009108099233873,-0.8346653549489024,0.905712905412302,-0.8119580125954832,1.2830665744642151,-0.9827096035972162,-0.2841875987579304,-0.4489571055416934,0.0151137703644576,-1.039303778507077,-1.3745573136253493,-0.8698610010952871,-0.4692924383510207,0.43454352544234,2.792046332566157,-0.2451217183779303,5
2152,24009860702,Census Tract 8607.02, Calvert County, Maryland,2019,24009860702,Census Tract 8607.02,24009860702,2019,-0.6734704540522908,-0.6971745401808417,0.2516857056180654,-0.63536054580833,0.9355349470121288,-1.6395594847767545,-0.59928771660158,0.2284203998557007,-0.5527697997726173,-0.9973684187287212,-1.3848925243596997,-0.8832175090585903,-0.4760708823572336,0.4365019718865162,2.795077572832489,-0.236546721964787,5
