,tractid,tract,county,state,year,GEOID10,NAMELSAD10,tractid_nanda,year_nanda,pop,incpc,ppov,hinc,phs,mrent,mhmval,pown,pmulti,open_urban_space,low_development,medium_development,high_development,unclassified,forested,cultivated
724,53033026100,Census Tract 261,King County,WA,2000,53033026100,Census Tract 261,53033026100,2000,1.2826314006067794,-0.5272713179822979,0.25120586890449376,-0.6459218309294793,0.9237877222510146,-0.5334444475330089,-0.5530764224652049,0.28278480222207514,0.06694811608555169,1.477594775421068,1.0657547518785875,-0.07984563062297256,-0.30904835888251214,-0.5470060698875265,-0.620394029951886,-0.3264082722980559
725,53033026100,Census Tract 261, King County, Washington,2012,53033026100,Census Tract 261,53033026100,2012,1.0745905268467009,-0.6707739290213219,0.4678636482612882,-0.7109879690560649,0.9797161935396246,-0.5941583018850228,-0.6314546850046326,-0.5483664782844632,0.4750200891043952,1.2782579309804405,1.022405789734292,-0.03243805602528605,-0.283460577276296,-0.5170590844768248,-0.5722170650131957,-0.3026070005026106
726,53033026100,Census Tract 261, King County, Washington,2019,53033026100,Census Tract 261,53033026100,2019,1.690293764029059,-1.0694048819372934,0.7484287358078257,-1.208030999536186,1.207790470617526,-0.6881936797496278,-0.5738656988989271,-0.8812577673115527,0.4206480260542458,1.2793968513026415,1.0248910334444563,-0.033211379287938644,-0.2874339034169925,-0.5157733288641442,-0.5684278777287071,-0.2994301388462946
727,53033026001,Census Tract 260.01,King County,WA,2000,53033026001,Census Tract 260.01,53033026001,2000,0.6395256926663778,-0.2924561474189305,-0.7679556893914954,0.07849935829348519,0.06297042611432521,-0.23666528992057007,-0.1427756966102485,0.49934675378265114,-0.9555053232249482,-0.3221593264593652,1.3762208766012831,0.9010775753995689,-0.3911265314277654,-0.5975745365684832,-0.7210686647747918,-0.39494106954755026
728,53033026001,Census Tract 260.01, King County, Washington,2012,53033026001,Census Tract 260.01,53033026001,2012,0.8621775669043228,-0.46017000022905696,-0.5893584143348419,-0.09785994120079322,0.15270873460197676,-0.480914062810543,-0.1874671858068694,0.759404000798474,-0.8715393339302638,-0.43449664270631955,1.3272559530258217,0.9238808932224187,-0.39194288313049597,-0.5619666060375935,-0.6748154306212953,-0.3724624109492413
729,53033026001,Census Tract 260.01, King County, Washington,2019,53033026001,Census Tract 260.01,53033026001,2019,0.15727422213719316,0.22266715513319266,-0.8335059211517286,0.286797128413814,0.2788613473609843,0.4320882070674456,-0.06133649357947977,1.0012764302259043,-1.0530343999301,-0.43268376117087554,1.3237217758420534,0.9146979895780758,-0.39583068905085533,-0.5591506894223682,-0.6713468362860306,-0.36977191235568424
730,53033021500,Census Tract 215,King County,WA,2000,53033021500,Census Tract 215,53033021500,2000,0.11659893559692928,0.9532862773165462,-0.8878726098187826,1.6693143187090687,-1.2579105108276383,1.2211968576116559,0.63734262116908,0.7916400492572785,-1.1158965359775654,0.9702532535595058,1.2160817415098553,-0.8585063768951733,-0.6305800493505412,0.26939236731728666,-0.16479880488175266,-0.35263423572071867
731,53033021500,Census Tract 215, King County, Washington,2012,53033021500,Census Tract 215,53033021500,2012,-0.1747417733751362,1.0485346335119787,-1.027902368926932,1.667053470180926,-1.223196232114587,0.037817612949977784,0.7689188294141984,1.2700616964210247,-1.077916489579961,0.953174796638057,1.2231787663881912,-0.89012113638047,-0.6188266407224231,0.17651448157149352,-0.10675099968966831,-0.3307507081464871
732,53033021500,Census Tract 215, King County, Washington,2019,53033021500,Census Tract 215,53033021500,2019,-0.29938161696749843,0.7483128250098056,-0.826101455869927,1.291146523445406,-1.1300349547289517,1.4990233373694202,0.639503525331984,1.3814225364915595,-1.0065939123805037,0.9423108563247891,1.226625882360545,-0.8904145250176433,-0.6209241309339686,0.1801374744057153,-0.10266228222690171,-0.3277697949465548
733,53033021400,Census Tract 214,King County,WA,2000,53033021400,Census Tract 214,53033021400,2000,-0.30131384156922836,0.42174349870815897,-0.7554323574192251,0.7527179669995923,-1.0170572464278775,0.7265650575560793,0.5093288158672828,0.49717502199495334,-1.0449949381125987,0.23196278789244928,1.008465434782522,-0.8804059524060426,-0.500878821759215,0.03879185335288899,0.3553123957591701,-0.3914173571772555
734,53033021400,Census Tract 214, King County, Washington,2012,53033021400,Census Tract 214,53033021400,2012,-0.6399327728751104,0.7936239220688855,-0.3700816095423679,1.1091462195204502,-1.068517545163996,0.6515283279342559,0.599259507686856,1.2776943401118355,-1.1025731254127116,0.25729349219950143,1.0158169341811143,-0.9481358196115576,-0.528037454787997,0.016529031261570574,0.4333003637002772,-0.3687210515948032
735,53033021400,Census Tract 214, King County, Washington,2019,53033021400,Census Tract 214,53033021400,2019,-0.7731138505381073,0.5293259809098501,-0.6287808676009811,1.145734889427445,-1.0644400763313835,1.4253540069438078,0.6216097376150955,0.9398356620816265,-1.0886164361133874,0.2853517530471131,1.0077370116313915,-0.9643649508513167,-0.5318179728178271,0.019977178111924686,0.4402315288911051,-0.366004504066985
736,53033021300,Census Tract 213,King County,WA,2000,53033021300,Census Tract 213,53033021300,2000,-0.046279890375521895,0.38765576401664176,0.12681469913765056,-0.15031762950645297,0.015240865088725243,-0.038812569898339394,0.25001879999953963,0.1371122944173416,0.36709456419511144,-0.5950576888344467,0.04744787860066049,-0.24499189037755292,-0.4048638278198319,2.804228393608807,-0.7975256099913894,-0.39494106954755026
737,53033021300,Census Tract 213, King County, Washington,2012,53033021300,Census Tract 213,53033021300,2012,-0.6683868453907561,0.6820500538372467,-0.19068161383807292,0.052440219284290004,-0.9080785519077991,-0.18501782522883747,0.31193323701958237,-0.13356362650475703,0.18746569624170473,-0.5729628445744692,0.03845485541959601,-0.3067445722946835,-0.4312941225977468,2.498254093123258,-0.7535265411067051,-0.3724624109492413
738,53033021300,Census Tract 213, King County, Washington,2019,53033021300,Census Tract 213,53033021300,2019,-0.7163761527965111,0.26984119184406746,-0.4703176582521844,-0.2169245013787689,-0.41135495852041776,-0.015008418963858064,0.4013457316714927,-0.2800352785350798,0.46118163209485663,-0.5642433905121331,0.030957781764741284,-0.3181647087598121,-0.43515090662339917,2.5044144844889065,-0.750303898321425,-0.36977191235568424
739,53033001702,Census Tract 17.02,King County,WA,2000,53033001702,Census Tract 17.02,53033001702,2000,-0.10914534143199328,-0.23300790817117223,0.15446658312313322,-0.6713827001101333,-0.25417864319416333,-0.24707856754444407,-0.24234196336351538,0.512889904867685,0.5225481080818101,-1.0786117107485145,1.3577455808635324,1.155978753587318,-0.10870459172133896,-0.610125860008214,-0.7921371085535631,-0.3488155697479996
